"journeyID","journey_start","journey_end","journey_duration"
8105,2015-06-03,2015-09-19,108
8106,2016-01-07,2016-05-26,140
8107,2015-06-07,2015-07-29,52
8108,2016-05-28,2016-10-25,150
8109,2016-01-27,2016-02-14,18
8110,2015-11-15,2016-01-25,71
8111,2015-08-30,2015-08-30,0
8112,2015-10-21,2015-11-28,38
8113,2015-06-11,2015-06-16,5
8114,2015-10-08,2015-10-08,0
8115,2016-01-23,2016-01-23,0
8116,2016-04-06,2016-04-06,0
8117,2016-01-04,2016-01-28,24
8118,2016-04-01,2016-04-29,28
8119,2015-06-02,2015-07-17,45
8120,2015-08-30,2015-09-08,9
8121,2015-11-11,2015-12-05,24
8122,2016-02-02,2016-02-29,27
8123,2016-05-05,2016-10-28,176
8124,2015-06-09,2015-07-28,49
8125,2015-12-10,2016-03-15,96
8126,2016-05-16,2016-05-17,1
8127,2016-07-19,2016-10-27,100
8128,2015-06-03,2015-07-09,36
8129,2016-06-21,2016-06-30,9
8130,2015-07-03,2015-11-24,144
8131,2016-01-08,2016-05-03,116
8132,2016-07-01,2016-08-06,36
8133,2015-06-22,2015-06-22,0
8134,2015-09-18,2015-11-29,72
8135,2015-07-18,2015-07-20,2
8136,2015-12-29,2016-05-30,153
8137,2016-06-28,2016-10-26,120
8138,2015-07-16,2015-07-16,0
8139,2015-08-23,2015-10-26,64
8140,2015-06-05,2015-08-09,65
8141,2015-08-13,2015-11-03,82
8142,2016-04-04,2016-07-20,107
8143,2015-11-05,2016-02-18,105
8144,2016-09-01,2016-09-01,0
8145,2016-03-02,2016-04-02,31
8146,2016-06-04,2016-06-04,0
8147,2016-07-03,2016-08-08,36
8148,2015-12-20,2015-12-20,0
8149,2015-07-19,2015-09-23,66
8150,2016-05-01,2016-05-05,4
8151,2016-10-04,2016-10-10,6
8152,2015-07-26,2016-01-08,166
8153,2015-06-22,2015-06-30,8
8154,2016-01-09,2016-04-13,95
8155,2016-05-25,2016-08-10,77
8156,2016-09-15,2016-10-30,45
8157,2015-06-03,2015-08-27,85
8158,2015-11-07,2015-11-07,0
8159,2015-12-08,2015-12-08,0
8160,2016-02-12,2016-02-12,0
8161,2016-04-24,2016-04-24,0
8162,2016-05-23,2016-05-23,0
8163,2015-08-04,2015-08-04,0
8164,2015-10-24,2015-11-05,12
8165,2016-01-09,2016-01-20,11
8166,2016-04-11,2016-04-11,0
8167,2016-06-18,2016-06-18,0
8168,2015-06-01,2016-03-31,304
8169,2016-05-06,2016-10-31,178
8170,2015-09-23,2015-09-23,0
8171,2015-10-31,2015-11-13,13
8172,2015-11-26,2015-12-09,13
8173,2016-02-04,2016-02-04,0
8174,2016-04-17,2016-04-28,11
8175,2016-06-01,2016-06-22,21
8176,2016-08-05,2016-08-27,22
8177,2016-10-20,2016-10-20,0
8178,2015-09-14,2015-09-14,0
8179,2015-10-30,2015-11-11,12
8180,2016-01-15,2016-01-15,0
8181,2016-06-21,2016-10-15,116
8182,2015-06-07,2015-08-04,58
8183,2015-10-04,2015-10-13,9
8184,2015-12-11,2015-12-11,0
8185,2016-02-07,2016-05-03,86
8186,2016-06-02,2016-08-03,62
8187,2016-01-05,2016-01-05,0
8188,2016-03-15,2016-04-17,33
8189,2015-06-01,2015-07-29,58
8190,2015-08-28,2015-09-03,6
8191,2015-10-31,2016-07-28,271
8192,2016-08-27,2016-10-22,56
8193,2016-04-10,2016-04-10,0
8194,2016-01-23,2016-01-23,0
8195,2015-06-24,2015-06-24,0
8196,2015-07-29,2015-07-29,0
8197,2015-09-18,2015-09-28,10
8198,2016-05-09,2016-05-09,0
8199,2016-07-05,2016-07-14,9
8200,2016-09-07,2016-09-07,0
8201,2015-06-04,2015-08-02,59
8202,2015-07-30,2016-01-20,174
8203,2016-01-15,2016-10-22,281
8204,2015-12-24,2015-12-26,2
8205,2016-06-21,2016-08-21,61
8206,2015-06-24,2015-06-24,0
8207,2015-07-09,2015-09-03,56
8208,2015-10-23,2015-11-22,30
8209,2015-12-26,2016-02-09,45
8210,2016-03-06,2016-03-23,17
8211,2016-04-24,2016-04-27,3
8212,2016-08-22,2016-10-06,45
8213,2015-07-16,2015-07-16,0
8214,2015-09-20,2015-10-17,27
8215,2015-12-02,2016-02-07,67
8216,2015-07-11,2015-07-19,8
8217,2015-08-19,2015-10-05,47
8218,2015-11-27,2015-11-27,0
8219,2016-08-25,2016-10-17,53
8220,2015-07-13,2015-07-13,0
8221,2015-08-18,2015-09-17,30
8222,2015-07-12,2015-07-12,0
8223,2015-09-17,2015-09-17,0
8224,2015-06-16,2015-08-13,58
8225,2015-10-12,2015-10-12,0
8226,2015-06-01,2015-06-24,23
8227,2015-06-20,2015-08-27,68
8228,2015-09-29,2015-09-30,1
8229,2015-11-23,2016-06-23,213
8230,2016-09-17,2016-10-31,44
8231,2015-06-30,2015-07-18,18
8232,2016-04-11,2016-04-11,0
8233,2015-07-28,2015-08-10,13
8234,2015-10-07,2015-10-07,0
8235,2016-05-15,2016-05-15,0
8236,2015-06-01,2015-07-21,50
8237,2015-08-31,2015-09-18,18
8238,2015-11-03,2015-11-05,2
8239,2016-02-20,2016-02-20,0
8240,2016-04-25,2016-04-25,0
8241,2016-01-07,2016-02-05,29
8242,2016-05-24,2016-08-09,77
8243,2015-09-12,2015-11-03,52
8244,2016-02-05,2016-02-08,3
8245,2016-03-15,2016-07-03,110
8246,2016-08-22,2016-08-22,0
8247,2015-10-23,2015-10-27,4
8248,2015-07-15,2015-07-15,0
8249,2015-10-31,2015-10-31,0
8250,2015-12-27,2016-02-06,41
8251,2016-06-08,2016-06-19,11
8252,2015-11-27,2016-03-29,123
8253,2016-04-27,2016-09-20,146
8254,2015-08-23,2015-09-27,35
8255,2015-11-14,2015-11-14,0
8256,2015-07-19,2015-07-19,0
8257,2015-10-26,2015-12-22,57
8258,2016-05-21,2016-08-26,97
8259,2015-06-21,2015-08-08,48
8260,2015-09-23,2015-09-23,0
8261,2015-11-07,2016-03-06,120
8262,2016-08-13,2016-08-13,0
8263,2016-09-30,2016-10-25,25
8264,2016-01-06,2016-01-31,25
8265,2015-06-27,2015-07-19,22
8266,2015-08-01,2015-09-08,38
8267,2015-10-10,2015-12-05,56
8268,2016-02-02,2016-02-13,11
8269,2016-03-30,2016-04-02,3
8270,2016-05-28,2016-05-31,3
8271,2015-09-09,2015-09-09,0
8272,2015-11-25,2015-12-03,8
8273,2015-11-29,2016-01-17,49
8274,2015-06-20,2015-06-20,0
8275,2015-10-04,2015-10-04,0
8276,2016-06-12,2016-07-01,19
8277,2016-08-28,2016-09-14,17
8278,2015-09-04,2015-09-04,0
8279,2015-07-22,2015-07-22,0
8280,2015-11-28,2015-11-28,0
8281,2015-07-27,2015-09-04,39
8282,2015-10-19,2015-10-19,0
8283,2016-04-01,2016-04-01,0
8284,2015-06-01,2016-10-31,518
8285,2015-12-03,2016-02-12,71
8286,2015-06-02,2015-06-07,5
8287,2015-07-14,2015-08-02,19
8288,2016-02-15,2016-02-15,0
8289,2016-06-05,2016-06-11,6
8290,2016-08-12,2016-08-22,10
8291,2015-07-05,2015-07-31,26
8292,2016-04-14,2016-04-14,0
8293,2016-05-28,2016-05-28,0
8294,2016-08-28,2016-08-28,0
8295,2015-07-17,2015-07-27,10
8296,2015-06-13,2015-06-13,0
8297,2016-01-22,2016-02-05,14
8298,2015-09-16,2015-10-25,39
8299,2015-06-01,2015-06-06,5
8300,2015-06-24,2015-09-25,93
8301,2015-09-28,2016-05-13,228
8302,2015-07-10,2015-07-10,0
8303,2015-08-05,2015-09-12,38
8304,2015-12-19,2016-01-23,35
8305,2015-09-22,2015-11-10,49
8306,2016-02-06,2016-02-09,3
8307,2016-04-14,2016-04-14,0
8308,2015-11-06,2015-11-06,0
8309,2016-05-26,2016-05-26,0
8310,2016-09-29,2016-09-29,0
8311,2015-12-26,2016-01-05,10
8312,2016-10-20,2016-10-24,4
8313,2015-09-16,2015-09-16,0
8314,2015-10-20,2015-11-17,28
8315,2016-01-12,2016-01-22,10
8316,2016-03-16,2016-03-16,0
8317,2016-04-16,2016-04-29,13
8318,2016-04-29,2016-09-23,147
8319,2015-07-01,2015-08-27,57
8320,2015-10-01,2015-12-17,77
8321,2016-03-01,2016-10-27,240
8322,2016-01-26,2016-02-13,18
8323,2015-07-01,2015-07-02,1
8324,2016-05-28,2016-06-29,32
8325,2016-07-30,2016-07-30,0
8326,2016-09-02,2016-10-31,59
8327,2015-06-02,2015-06-02,0
8328,2015-07-13,2015-11-12,122
8329,2016-01-13,2016-06-05,144
8330,2016-07-24,2016-07-24,0
8331,2016-09-03,2016-09-18,15
8332,2016-01-19,2016-01-29,10
8333,2015-06-13,2015-07-24,41
8334,2015-09-21,2015-10-28,37
8335,2015-12-22,2016-01-19,28
8336,2016-09-04,2016-09-04,0
8337,2015-11-10,2015-11-10,0
8338,2015-09-26,2015-10-12,16
8339,2015-06-10,2015-08-07,58
8340,2015-09-09,2015-09-09,0
8341,2015-10-25,2015-11-05,11
8342,2016-01-06,2016-06-21,167
8343,2016-07-26,2016-10-01,67
8344,2015-07-26,2015-08-01,6
8345,2015-10-19,2015-10-19,0
8346,2015-11-27,2015-11-27,0
8347,2015-12-29,2015-12-29,0
8348,2016-01-28,2016-02-21,24
8349,2015-10-13,2015-10-13,0
8350,2015-06-13,2015-06-13,0
8351,2016-05-22,2016-06-06,15
8352,2015-12-06,2015-12-06,0
8353,2016-02-23,2016-02-23,0
8354,2016-04-13,2016-04-22,9
8355,2016-06-20,2016-06-27,7
8356,2016-09-06,2016-09-06,0
8357,2015-07-01,2015-07-14,13
8358,2016-03-16,2016-05-24,69
8359,2015-06-20,2015-06-23,3
8360,2015-07-28,2015-07-28,0
8361,2016-07-12,2016-07-12,0
8362,2015-06-05,2015-06-09,4
8363,2015-07-13,2015-07-13,0
8364,2016-02-14,2016-04-24,70
8365,2016-06-13,2016-07-18,35
8366,2016-08-30,2016-08-30,0
8367,2015-07-03,2015-07-12,9
8368,2015-08-18,2015-09-13,26
8369,2015-11-13,2015-11-14,1
8370,2016-05-30,2016-06-22,23
8371,2016-07-27,2016-08-05,9
8372,2016-10-29,2016-10-29,0
8373,2015-06-09,2015-07-08,29
8374,2015-12-26,2016-01-25,30
8375,2015-07-01,2015-07-01,0
8376,2015-10-20,2015-10-20,0
8377,2015-06-16,2015-07-15,29
8378,2015-08-25,2015-08-25,0
8379,2016-04-07,2016-05-17,40
8380,2015-06-08,2015-06-10,2
8381,2015-06-29,2015-08-10,42
8382,2015-06-21,2015-06-21,0
8383,2016-05-11,2016-05-11,0
8384,2016-07-01,2016-07-11,10
8385,2015-06-06,2015-08-26,81
8386,2015-06-02,2015-08-07,66
8387,2016-10-03,2016-10-03,0
8388,2015-07-28,2015-08-16,19
8389,2015-09-30,2015-09-30,0
8390,2015-12-07,2015-12-29,22
8391,2016-05-01,2016-05-10,9
8392,2015-06-20,2015-07-27,37
8393,2015-11-23,2016-04-26,155
8394,2016-06-05,2016-08-22,78
8395,2015-10-19,2015-10-19,0
8396,2016-01-19,2016-01-19,0
8397,2016-08-17,2016-09-09,23
8398,2015-07-25,2016-01-25,184
8399,2015-06-01,2015-07-24,53
8400,2016-01-31,2016-03-16,45
8401,2016-03-18,2016-04-15,28
8402,2016-04-18,2016-10-17,182
8403,2016-10-16,2016-10-23,7
8404,2015-06-01,2015-06-08,7
8405,2015-07-01,2016-01-01,184
8406,2015-06-14,2015-06-30,16
8407,2016-01-02,2016-03-27,85
8408,2016-05-29,2016-10-26,150
8409,2016-03-31,2016-05-22,52
8410,2015-07-21,2015-07-23,2
8411,2015-07-25,2015-07-25,0
8412,2015-10-10,2015-10-10,0
8413,2016-03-05,2016-03-05,0
8414,2016-05-26,2016-05-26,0
8415,2015-06-02,2015-07-25,53
8416,2015-10-04,2015-10-04,0
8417,2015-11-28,2016-03-08,101
8418,2016-07-02,2016-07-05,3
8419,2016-10-18,2016-10-30,12
8420,2016-08-28,2016-08-28,0
8421,2016-01-17,2016-01-17,0
8422,2016-04-04,2016-04-23,19
8423,2015-06-03,2015-07-29,56
8424,2015-10-01,2015-10-01,0
8425,2016-01-08,2016-01-08,0
8426,2016-02-15,2016-02-15,0
8427,2016-04-06,2016-04-12,6
8428,2016-05-17,2016-07-25,69
8429,2016-10-08,2016-10-20,12
8430,2015-06-07,2015-06-07,0
8431,2015-08-09,2015-08-24,15
8432,2016-03-22,2016-03-22,0
8433,2016-04-18,2016-04-18,0
8434,2015-07-27,2015-07-28,1
8435,2016-01-09,2016-02-19,41
8436,2015-08-17,2015-08-17,0
8437,2015-09-19,2015-10-27,38
8438,2015-06-09,2015-06-09,0
8439,2016-02-28,2016-03-01,2
8440,2015-06-03,2015-06-10,7
8441,2015-07-11,2015-09-11,62
8442,2015-10-11,2015-11-04,24
8443,2015-12-13,2016-01-04,22
8444,2016-02-04,2016-05-23,109
8445,2016-08-17,2016-08-25,8
8446,2016-10-19,2016-10-27,8
8447,2015-06-10,2015-06-10,0
8448,2015-08-19,2015-08-19,0
8449,2015-10-19,2015-10-24,5
8450,2016-05-16,2016-05-16,0
8451,2016-07-05,2016-07-05,0
8452,2016-09-08,2016-09-08,0
8453,2015-07-28,2015-07-29,1
8454,2015-10-02,2015-11-06,35
8455,2015-12-05,2015-12-05,0
8456,2016-01-09,2016-08-22,226
8457,2016-09-24,2016-10-25,31
8458,2015-06-13,2015-06-26,13
8459,2015-07-01,2015-08-03,33
8460,2015-06-07,2015-06-07,0
8461,2015-07-29,2015-09-10,43
8462,2015-10-10,2015-10-19,9
8463,2015-12-06,2015-12-06,0
8464,2016-01-12,2016-03-12,60
8465,2016-05-29,2016-07-03,35
8466,2015-12-02,2016-10-30,333
8467,2015-06-02,2015-06-02,0
8468,2015-07-05,2015-07-12,7
8469,2016-01-17,2016-01-19,2
8470,2016-05-29,2016-06-21,23
8471,2016-07-24,2016-07-24,0
8472,2016-10-19,2016-10-19,0
8473,2015-06-05,2015-06-13,8
8474,2015-07-20,2015-09-28,70
8475,2015-11-08,2015-11-08,0
8476,2016-01-31,2016-04-11,71
8477,2016-05-10,2016-08-30,112
8478,2015-11-19,2015-11-19,0
8479,2015-12-25,2015-12-25,0
8480,2016-02-27,2016-02-27,0
8481,2016-04-15,2016-04-15,0
8482,2016-06-07,2016-06-07,0
8483,2015-12-08,2016-01-13,36
8484,2015-07-20,2015-07-20,0
8485,2015-09-08,2015-10-28,50
8486,2016-05-24,2016-06-06,13
8487,2016-08-01,2016-08-01,0
8488,2016-09-26,2016-09-26,0
8489,2015-07-12,2015-07-12,0
8490,2015-06-16,2015-07-24,38
8491,2015-09-18,2015-09-18,0
8492,2015-11-18,2015-12-11,23
8493,2015-06-10,2015-11-07,150
8494,2015-12-08,2016-02-24,78
8495,2015-06-06,2015-06-19,13
8496,2015-07-18,2015-09-14,58
8497,2015-10-26,2015-11-07,12
8498,2016-01-29,2016-02-19,21
8499,2016-05-24,2016-05-24,0
8500,2016-07-14,2016-07-14,0
8501,2015-07-08,2015-07-31,23
8502,2015-09-03,2015-09-03,0
8503,2016-04-21,2016-04-21,0
8504,2015-08-28,2015-09-02,5
8505,2015-10-20,2015-10-20,0
8506,2015-11-27,2016-02-11,76
8507,2016-04-03,2016-05-05,32
8508,2016-07-09,2016-09-07,60
8509,2016-10-15,2016-10-15,0
8510,2015-08-25,2015-08-25,0
8511,2015-06-15,2015-06-15,0
8512,2015-07-17,2015-07-17,0
8513,2015-08-07,2015-08-10,3
8514,2015-09-15,2015-09-15,0
8515,2015-11-09,2016-01-01,53
8516,2015-07-02,2015-07-23,21
8517,2015-08-26,2015-09-17,22
8518,2015-12-08,2015-12-15,7
8519,2016-02-09,2016-02-09,0
8520,2016-04-04,2016-04-11,7
8521,2016-05-30,2016-05-30,0
8522,2016-07-06,2016-07-18,12
8523,2015-09-03,2015-09-28,25
8524,2015-06-11,2015-06-29,18
8525,2016-02-10,2016-02-10,0
8526,2016-04-26,2016-04-26,0
8527,2016-06-20,2016-08-03,44
8528,2015-07-18,2015-07-18,0
8529,2016-01-20,2016-01-20,0
8530,2016-03-09,2016-03-09,0
8531,2016-04-09,2016-04-09,0
8532,2016-06-06,2016-06-18,12
8533,2016-07-27,2016-08-13,17
8534,2015-12-11,2015-12-11,0
8535,2016-09-02,2016-09-04,2
8536,2015-09-10,2015-09-15,5
8537,2015-11-09,2015-12-04,25
8538,2016-03-31,2016-04-24,24
8539,2016-05-27,2016-05-27,0
8540,2016-09-06,2016-09-25,19
8541,2015-06-20,2015-06-20,0
8542,2015-08-12,2015-08-12,0
8543,2015-11-12,2015-11-12,0
8544,2016-04-20,2016-04-20,0
8545,2016-10-07,2016-10-07,0
8546,2015-11-29,2016-05-29,182
8547,2015-06-01,2015-11-29,181
8548,2016-05-30,2016-10-30,153
8549,2015-06-19,2015-06-20,1
8550,2015-06-07,2015-06-07,0
8551,2015-07-28,2016-01-20,176
8552,2015-07-16,2015-07-22,6
8553,2016-01-30,2016-05-15,106
8554,2016-07-20,2016-10-19,91
8555,2015-08-10,2015-08-10,0
8556,2015-10-02,2015-10-02,0
8557,2016-04-06,2016-04-26,20
8558,2016-06-03,2016-06-16,13
8559,2016-07-21,2016-09-06,47
8560,2016-10-09,2016-10-22,13
8561,2015-11-16,2015-11-16,0
8562,2016-04-04,2016-04-04,0
8563,2015-09-05,2015-09-05,0
8564,2016-01-02,2016-01-06,4
8565,2016-03-04,2016-03-04,0
8566,2016-05-29,2016-05-29,0
8567,2016-08-08,2016-08-08,0
8568,2016-09-19,2016-09-26,7
8569,2016-05-01,2016-05-01,0
8570,2015-06-05,2015-06-14,9
8571,2015-09-12,2015-10-23,41
8572,2015-11-01,2016-01-22,82
8573,2015-07-03,2015-07-29,26
8574,2015-08-28,2015-09-18,21
8575,2015-07-16,2015-07-16,0
8576,2015-12-10,2015-12-10,0
8577,2016-03-15,2016-03-15,0
8578,2015-06-14,2015-06-15,1
8579,2015-10-08,2015-10-18,10
8580,2016-01-08,2016-01-09,1
8581,2016-02-24,2016-02-24,0
8582,2016-03-31,2016-04-19,19
8583,2016-05-19,2016-05-23,4
8584,2016-01-24,2016-02-20,27
8585,2015-07-12,2015-07-16,4
8586,2015-10-18,2015-11-07,20
8587,2016-07-16,2016-08-20,35
8588,2015-12-15,2015-12-15,0
8589,2016-07-12,2016-07-19,7
8590,2015-06-20,2015-09-30,102
8591,2016-06-30,2016-07-17,17
8592,2015-06-04,2015-06-21,17
8593,2016-01-08,2016-07-01,175
8594,2015-10-14,2015-10-25,11
8595,2015-12-07,2015-12-12,5
8596,2016-07-03,2016-10-11,100
8597,2015-08-06,2015-08-06,0
8598,2015-06-05,2015-06-05,0
8599,2015-07-08,2015-07-08,0
8600,2015-09-06,2015-09-06,0
8601,2016-04-07,2016-04-19,12
8602,2016-06-28,2016-06-28,0
8603,2016-06-22,2016-06-26,4
8604,2015-06-08,2015-06-08,0
8605,2015-07-13,2015-08-31,49
8606,2015-09-29,2015-09-30,1
8607,2016-03-21,2016-03-21,0
8608,2016-08-04,2016-08-05,1
8609,2016-01-11,2016-01-21,10
8610,2016-02-27,2016-04-13,46
8611,2016-08-28,2016-08-28,0
8612,2015-06-29,2015-07-10,11
8613,2015-08-13,2015-11-01,80
8614,2016-01-03,2016-02-19,47
8615,2016-03-21,2016-06-15,86
8616,2016-07-18,2016-10-16,90
8617,2015-06-03,2015-07-16,43
8618,2015-08-31,2015-09-22,22
8619,2016-02-24,2016-02-24,0
8620,2016-04-24,2016-05-31,37
8621,2015-06-04,2015-07-05,31
8622,2016-05-27,2016-05-27,0
8623,2015-07-06,2015-07-25,19
8624,2015-10-08,2015-10-08,0
8625,2015-11-24,2015-11-24,0
8626,2015-12-30,2016-02-22,54
8627,2016-03-24,2016-04-24,31
8628,2016-06-06,2016-06-13,7
8629,2015-10-14,2015-11-11,28
8630,2016-01-30,2016-01-30,0
8631,2015-09-14,2015-09-14,0
8632,2015-06-02,2015-06-19,17
8633,2015-06-22,2016-10-24,490
8634,2015-08-16,2015-09-06,21
8635,2015-10-19,2015-10-19,0
8636,2016-03-20,2016-04-11,22
8637,2016-06-01,2016-07-17,46
8638,2016-08-16,2016-09-11,26
8639,2016-10-15,2016-10-15,0
8640,2015-06-20,2015-07-08,18
8641,2015-12-19,2015-12-19,0
8642,2016-01-27,2016-01-27,0
8643,2016-03-02,2016-03-02,0
8644,2016-05-14,2016-06-12,29
8645,2016-10-02,2016-10-18,16
8646,2015-09-14,2015-09-14,0
8647,2016-07-09,2016-07-17,8
8648,2015-07-05,2015-07-25,20
8649,2015-09-27,2015-10-03,6
8650,2016-01-05,2016-01-11,6
8651,2016-03-19,2016-03-19,0
8652,2015-08-17,2015-08-17,0
8653,2016-01-11,2016-01-11,0
8654,2016-02-21,2016-02-21,0
8655,2016-06-20,2016-08-19,60
8656,2015-06-02,2015-06-02,0
8657,2016-01-14,2016-01-30,16
8658,2016-04-23,2016-04-24,1
8659,2016-07-29,2016-07-29,0
8660,2015-07-13,2015-07-13,0
8661,2015-08-25,2015-08-25,0
8662,2016-02-05,2016-02-05,0
8663,2016-04-18,2016-05-01,13
8664,2016-07-07,2016-07-10,3
8665,2015-09-09,2015-10-05,26
8666,2015-09-14,2015-10-04,20
8667,2015-06-20,2015-06-30,10
8668,2015-08-12,2015-08-12,0
8669,2016-01-17,2016-03-07,50
8670,2015-09-30,2015-09-30,0
8671,2016-01-14,2016-01-14,0
8672,2016-04-09,2016-04-25,16
8673,2015-06-01,2016-05-25,359
8674,2016-07-09,2016-10-28,111
8675,2016-01-25,2016-01-25,0
8676,2016-03-06,2016-03-06,0
8677,2016-05-23,2016-05-23,0
8678,2016-08-01,2016-08-01,0
8679,2015-06-01,2015-06-01,0
8680,2015-10-04,2015-10-04,0
8681,2015-12-01,2016-01-12,42
8682,2016-04-01,2016-04-23,22
8683,2016-06-02,2016-07-07,35
8684,2016-09-15,2016-09-15,0
8685,2016-10-15,2016-10-15,0
8686,2015-10-20,2015-10-20,0
8687,2016-04-28,2016-04-28,0
8688,2015-07-13,2015-07-20,7
8689,2016-01-05,2016-01-05,0
8690,2016-03-07,2016-03-07,0
8691,2016-06-12,2016-06-12,0
8692,2016-08-06,2016-09-22,47
8693,2016-10-25,2016-10-25,0
8694,2015-06-04,2015-06-18,14
8695,2015-06-03,2015-06-07,4
8696,2016-01-15,2016-04-26,102
8697,2015-06-08,2015-10-31,145
8698,2015-11-07,2015-11-10,3
8699,2016-06-10,2016-07-24,44
8700,2016-10-06,2016-10-06,0
8701,2015-06-01,2015-06-12,11
8702,2015-08-26,2015-08-26,0
8703,2015-10-06,2015-10-06,0
8704,2016-04-04,2016-04-04,0
8705,2015-06-23,2015-06-23,0
8706,2015-08-05,2015-08-09,4
8707,2015-09-17,2015-10-06,19
8708,2015-11-27,2015-11-27,0
8709,2015-12-31,2016-03-15,75
8710,2016-04-21,2016-05-02,11
8711,2015-06-08,2015-06-15,7
8712,2015-07-19,2015-09-17,60
8713,2015-12-05,2015-12-05,0
8714,2016-05-30,2016-05-30,0
8715,2016-08-05,2016-08-06,1
8716,2015-06-01,2015-08-27,87
8717,2015-10-18,2016-02-11,116
8718,2016-06-02,2016-09-01,91
8719,2016-09-30,2016-10-20,20
8720,2016-04-04,2016-04-28,24
8721,2015-10-14,2015-10-14,0
8722,2016-02-01,2016-02-02,1
8723,2016-04-30,2016-05-15,15
8724,2016-06-21,2016-08-14,54
8725,2016-10-06,2016-10-06,0
8726,2015-06-24,2015-06-24,0
8727,2015-06-22,2015-06-22,0
8728,2015-07-27,2015-07-27,0
8729,2015-08-29,2015-09-03,5
8730,2015-12-06,2015-12-06,0
8731,2015-07-05,2015-07-22,17
8732,2015-06-20,2015-06-29,9
8733,2016-01-25,2016-02-04,10
8734,2016-04-06,2016-04-06,0
8735,2016-05-31,2016-07-08,38
8736,2015-06-26,2015-07-01,5
8737,2015-08-04,2015-08-23,19
8738,2015-10-26,2015-10-26,0
8739,2015-06-03,2015-10-27,146
8740,2015-07-08,2015-07-10,2
8741,2016-01-07,2016-01-25,18
8742,2016-07-15,2016-07-15,0
8743,2015-07-08,2015-07-24,16
8744,2015-07-24,2015-08-21,28
8745,2016-02-01,2016-02-15,14
8746,2016-08-19,2016-08-22,3
8747,2016-10-05,2016-10-05,0
8748,2015-07-09,2015-07-09,0
8749,2015-10-12,2015-10-12,0
8750,2016-03-14,2016-04-05,22
8751,2016-06-27,2016-06-27,0
8752,2016-08-07,2016-08-23,16
8753,2015-08-01,2015-08-01,0
8754,2015-09-02,2015-09-04,2
8755,2016-01-08,2016-01-09,1
8756,2016-02-09,2016-03-05,25
8757,2016-04-05,2016-05-06,31
8758,2016-09-20,2016-09-25,5
8759,2015-06-01,2015-06-01,0
8760,2015-09-06,2015-09-08,2
8761,2015-10-26,2015-10-26,0
8762,2016-07-05,2016-07-07,2
8763,2016-09-08,2016-09-08,0
8764,2016-10-17,2016-10-31,14
8765,2015-07-24,2015-08-10,17
8766,2015-09-30,2015-09-30,0
8767,2015-11-04,2015-11-04,0
8768,2015-12-13,2015-12-29,16
8769,2016-01-29,2016-02-09,11
8770,2016-03-12,2016-03-15,3
8771,2016-05-08,2016-05-08,0
8772,2016-08-01,2016-08-01,0
8773,2015-06-02,2015-11-17,168
8774,2016-05-19,2016-08-18,91
8775,2015-06-03,2016-06-06,369
8776,2016-07-05,2016-09-09,66
8777,2015-08-10,2016-01-15,158
8778,2016-01-17,2016-05-25,129
8779,2015-06-21,2015-06-22,1
8780,2016-05-30,2016-09-04,97
8781,2016-10-25,2016-10-25,0
8782,2016-07-16,2016-07-16,0
8783,2015-07-12,2015-07-17,5
8784,2015-09-30,2015-11-08,39
8785,2016-02-22,2016-02-22,0
8786,2016-03-30,2016-03-31,1
8787,2016-08-05,2016-08-05,0
8788,2015-06-06,2015-06-06,0
8789,2015-07-12,2015-07-12,0
8790,2015-09-05,2015-09-05,0
8791,2016-01-20,2016-02-26,37
8792,2015-07-14,2015-08-10,27
8793,2015-09-01,2015-09-01,0
8794,2016-06-28,2016-07-27,29
8795,2015-07-14,2015-08-11,28
8796,2015-06-20,2015-06-20,0
8797,2015-09-08,2015-09-08,0
8798,2015-05-31,2015-06-29,29
8799,2015-08-24,2016-02-27,187
8800,2016-01-15,2016-01-15,0
8801,2016-03-16,2016-03-16,0
8802,2016-07-24,2016-07-25,1
8803,2015-06-01,2015-07-19,48
8804,2015-07-22,2016-10-31,467
8805,2015-06-19,2015-08-15,57
8806,2015-10-07,2015-11-12,36
8807,2015-06-19,2015-06-19,0
8808,2015-10-08,2015-10-08,0
8809,2016-01-15,2016-02-21,37
8810,2016-05-27,2016-09-29,125
8811,2015-12-03,2015-12-03,0
8812,2016-02-24,2016-02-27,3
8813,2015-07-20,2015-07-20,0
8814,2015-09-14,2015-09-14,0
8815,2015-12-06,2016-01-12,37
8816,2016-05-08,2016-05-24,16
8817,2016-08-29,2016-09-17,19
8818,2016-10-25,2016-10-30,5
8819,2015-06-24,2015-06-29,5
8820,2015-08-17,2015-10-22,66
8821,2016-01-05,2016-03-24,79
8822,2016-04-25,2016-05-30,35
8823,2016-07-10,2016-07-28,18
8824,2016-10-17,2016-10-17,0
8825,2015-06-04,2016-01-11,221
8826,2015-06-01,2015-06-16,15
8827,2015-06-17,2015-09-23,98
8828,2015-09-29,2015-10-20,21
8829,2015-12-18,2016-01-21,34
8830,2016-10-12,2016-10-12,0
8831,2016-04-20,2016-04-20,0
8832,2016-06-15,2016-06-15,0
8833,2016-06-24,2016-08-23,60
8834,2016-08-30,2016-10-10,41
8835,2016-01-19,2016-01-19,0
8836,2016-08-04,2016-09-04,31
8837,2015-08-09,2015-08-27,18
8838,2015-12-09,2015-12-09,0
8839,2016-05-02,2016-05-20,18
