"","UserID","region","municipality_size","household_size","GenderID","Age","employment","income","children_per_household","social_class","education","life_stage"
"2627",7614,"4","4",4,"1",40,"2","4",2,"2","4","6"
"2628",2550,"3","6",2,"1",72,"7","3",0,"5","2","4"
"2629",2551,"2","6",2,"1",65,"2","3",0,"4","2","4"
"2630",7615,"5","4",1,"2",72,"7","2",0,"5","2","2"
"2631",2552,"2","6",1,"1",49,"4","1",0,"3","4","2"
"2632",2553,"2","4",4,"2",36,"2","3",0,"2","4","7"
"2633",2554,"3","2",3,"1",51,"2","2",0,"4","2","7"
"2634",2555,"5","4",2,"2",57,"2","5",0,"4","4","4"
"2635",7616,"5","4",2,"2",57,"2","5",0,"4","4","4"
"2636",2557,"1","8",2,"1",64,"7","5",0,"2","6","4"
"2637",2558,"5","5",2,"2",49,"4","1",0,"3","7","9"
"2638",2559,"5","6",3,"1",61,"2","5",0,"1","8","9"
"2639",2560,"1","7",1,"2",36,"2","3",0,"2","5","1"
"2640",2561,"5","4",4,"2",50,"1",NA,0,"3",NA,"7"
"2641",2562,"2","5",2,"1",83,"7","3",0,"2","6","4"
"2642",8902,"2","5",2,"1",83,"7","3",0,"2","6","4"
"2643",2564,"4","4",4,"1",54,"2","5",0,"1",NA,"7"
"2644",2565,"5","6",4,"2",47,"1","4",0,"1","5","6"
"2645",2566,"2","4",3,"1",56,"3","5",0,"4","2","9"
"2646",7617,"2","4",3,"1",56,"3","5",0,"4","2","9"
"2647",2567,"2","4",3,"2",37,"2","5",0,"4","6","7"
"2648",2568,"2","6",2,"2",36,"2","4",0,"4","3","3"
"2649",2570,"4","5",4,"2",33,"9","3",2,"2",NA,"6"
"2650",2571,"2","3",5,"1",62,"2","7",0,"1","8","7"
"2651",2572,"2","4",1,"1",73,"7","2",0,"4","3","2"
"2652",2573,"1","4",3,"1",57,"5","4",0,"3","4","7"
"2653",2574,"4","4",3,"2",37,"4","4",1,"4","4","6"
"2654",2575,"4","6",3,"2",60,"5","3",0,"3","5","9"
"2655",2576,"1","8",4,"1",47,"9","2",2,"5","1","5"
"2656",2577,"5","4",5,"2",42,"4","2",3,"5","2","8"
"2657",2578,"4","4",2,"1",60,"2","5",0,"4","2","4"
"2658",2579,"4","5",2,"1",79,"7","5",0,"2","4","4"
"2659",2581,"2","4",4,"2",37,"2","5",2,"1","6","8"
"2660",2582,"2","6",4,"2",49,"2",NA,0,"5","4","7"
"2661",2583,"2","6",2,"1",62,"2","4",0,"1","4","4"
"2662",2584,"5","5",3,"2",41,"2","5",1,"3","8","5"
"2663",2585,"3","5",3,"2",43,"4","4",1,"4","2","6"
"2664",2586,"4","6",2,"2",64,"2","2",0,"5","3","4"
"2665",2587,"1","4",4,"2",55,"2","4",0,"2","4","7"
"2666",2588,"4","4",3,"2",36,"8","2",2,"5","4","8"
"2667",2589,"5","6",2,"2",34,"3","5",0,"1","6","3"
"2668",2590,"5","3",2,"1",70,"7","5",0,"3","5","4"
"2669",2591,"2","5",1,"2",65,"4","1",0,"4","4","2"
"2670",2592,"1","5",3,"1",68,"7",NA,0,"2","4","9"
"2671",2593,"2","4",5,"2",44,"4","5",2,"2","7","6"
"2672",2594,"5","4",4,"1",53,"2","5",2,"2","6","7"
"2673",2595,"5","3",4,"2",36,"2",NA,2,"2","5","5"
"2674",2596,"1","5",1,"2",33,"2","2",0,"3","4","1"
"2675",2597,"5","4",2,"1",55,"2","5",0,"3","3","4"
"2676",2599,"5","4",2,"2",62,"3","4",0,"4","3","4"
"2677",2600,"2","5",5,"1",48,"3","4",2,"2","7","6"
"2678",2601,"4","5",4,"2",40,"2","5",2,"3","4","6"
"2679",7618,"4","5",4,"2",40,"2","5",2,"3","4","6"
"2680",2603,"4","5",3,"2",27,"2",NA,0,"4","4","7"
"2681",2605,"4","5",2,"2",32,"2","6",0,"2","8","3"
"2682",2606,"2","6",1,"2",53,"2","2",0,"3","3","2"
"2683",2608,"1","7",3,"2",52,"2","5",0,"1","3","7"
"2684",2609,"5","4",2,"1",62,"7","5",0,"2","6","4"
"2685",2610,"5","5",3,"2",57,"9",NA,0,"4","2","7"
"2686",2611,"2","6",1,"2",46,"4","2",0,"4","5","2"
"2687",2612,"3","6",2,"1",69,"7","2",0,"4","4","4"
"2688",7619,"4","4",2,"2",58,"2","5",0,"4","7","4"
"2689",2614,"4","4",2,"2",58,"2","5",0,"4","7","4"
"2690",2615,"2","5",3,"1",52,"2","4",0,"4","2","7"
"2691",8903,"5","6",3,"2",59,"9","3",0,"4","2","7"
"2692",2616,"5","6",3,"2",59,"9","3",0,"4","2","7"
"2693",7620,"5","6",3,"2",59,"9","3",0,"4","2","7"
"2694",2617,"2","5",1,"2",56,"4","2",0,"3","7","2"
"2695",2618,"2","6",1,"2",56,"2","2",0,"4","4","2"
"2696",2620,"5","3",4,"1",57,"2","6",0,"3","3","7"
"2697",2621,"1","5",2,"2",82,"7",NA,0,"2","3","4"
"2698",2622,"3","5",5,"1",38,"2","6",3,"1",NA,"5"
"2699",2624,"4","6",3,"2",46,"2","4",0,"4","6","8"
"2700",2625,"5","5",2,"2",47,"6","1",0,"4","3","4"
"2701",2626,"2","6",2,"2",65,"4","1",0,"5","2","9"
"2702",2627,"1","8",2,"2",60,"5","2",0,"5","5","4"
"2703",2628,"5","3",3,"1",23,"8","1",0,"3","5","9"
"2704",2629,"2","4",3,"2",54,"2","6",0,"1","6","9"
"2705",2630,"5","3",3,"1",67,"7","5",0,"3","5","7"
"2706",2631,"5","6",1,"1",72,"7","2",0,"5","1","2"
"2707",2632,"2","4",2,"2",64,"9",NA,0,"5","3","4"
"2708",2633,"4","6",2,"1",63,"5","2",0,"5","2","4"
"2709",2634,"2","6",1,"2",70,"7","2",0,"4","4","2"
"2710",2635,"4","4",4,"2",33,"5","5",2,"2",NA,"5"
"2711",2636,"3","3",2,"2",21,"8","3",0,"2","6","3"
"2712",2637,"4","6",1,"2",60,"2","3",0,"3","4","2"
"2713",2638,"4","4",1,"2",80,"7","2",0,"5","3","2"
"2714",2639,"2","4",2,"2",83,"9","4",0,"3","3","4"
"2715",2640,"2","5",1,"2",71,"7","2",0,"5","3","2"
"2716",2641,"5","4",3,"2",40,"2","4",1,"3","4","8"
"2717",2642,"4","4",2,"2",61,"9","3",0,"4","4","4"
"2718",2643,"4","3",2,"1",63,"4","3",0,"4","4","4"
"2719",2644,"4","6",2,"1",82,"7","2",0,"5","3","4"
"2720",2645,"4","6",3,"1",59,"3","5",0,"2","4","7"
"2721",2646,"2","4",2,"1",72,"7","3",0,"4","4","4"
"2722",2647,"2","3",2,"2",28,"8",NA,0,"3","7","3"
"2723",2648,"5","4",1,"1",85,"7","2",0,"3","5","2"
"2724",2649,"1","5",2,"1",70,"7",NA,0,"5","3","4"
"2725",2650,"3","4",1,"2",31,"2","5",0,"1","8","1"
"2726",2651,"2","4",4,"1",55,"3","5",0,"3","3","9"
"2727",2652,"4","6",2,"1",59,"2","4",0,"3","4","4"
"2728",2653,"4","4",2,"1",52,"4","3",0,"5","2","4"
"2729",2654,"5","4",3,"2",39,"2","1",2,"3","4","8"
"2730",2655,"1","4",1,"2",36,"4","1",0,"4","4","1"
"2731",2656,"4","4",3,"2",22,"5",NA,0,"1","3","7"
"2732",2657,"5","5",7,"1",57,"2","4",2,"2","6","8"
"2733",2658,"5","4",2,"2",47,"2",NA,0,"4","4","4"
"2734",7621,"5","4",2,"2",47,"2",NA,0,"4","4","4"
"2735",9595,"3","4",2,"2",81,"7",NA,0,"5","4","4"
"2736",2659,"5","6",1,"2",46,"2",NA,0,"2","7","2"
"2737",2660,"5","4",4,"2",51,"4","7",2,"1","2","6"
"2738",9596,"2","5",2,"1",61,"4","3",0,"5","3","4"
"2739",2661,"1","5",2,"1",60,"2","3",0,"3","3","4"
"2740",2662,"5","6",1,"2",36,"1","1",0,"1","7","1"
"2741",2663,"5","4",3,"2",29,"2","5",1,"2","8","5"
"2742",2664,"3","6",3,"2",33,"2","4",1,"1","6","5"
"2743",2665,"5","5",3,"1",63,"2","5",0,"4","1","7"
"2744",2666,"4","6",1,"2",45,"2","2",0,"3","4","2"
"2745",2667,"3","5",4,"2",35,"2","5",2,"2",NA,"6"
"2746",2668,"3","6",1,"2",29,"5","1",0,"3","7","1"
"2747",2669,"3","6",1,"2",26,"8","1",0,"3","4","1"
"2748",2670,"2","3",6,"2",36,"2","5",4,"2","4","5"
"2749",2671,"2","3",4,"2",34,"1","3",2,"4","2","5"
"2750",2672,"2","4",1,"2",31,"2","1",0,"1",NA,"1"
"2751",2673,"2","5",1,"2",31,"2","4",0,"1","8","1"
"2752",2674,"5","3",2,"2",61,"2","5",0,"3","3","4"
"2753",2675,"2","3",2,"1",71,"7","4",0,"5","3","4"
"2754",2676,"5","5",2,"2",79,"7","2",0,"5","7","4"
"2755",2677,"3","4",2,"2",19,"8","1",0,"5","3","3"
"2756",2678,"5","4",1,"2",60,"4","2",0,"3","6","2"
"2757",2679,"5","4",1,"1",58,"2","3",0,"4","3","2"
"2758",2680,"5","5",1,"2",60,"4","1",0,"3","6","2"
"2759",2681,"2","5",4,"2",21,"8",NA,0,"2","6","7"
"2760",2682,"3","4",2,"2",37,"2","5",0,"3","4","3"
"2761",2683,"5","4",6,"2",48,"2","6",2,"2","6","6"
"2762",2684,"2","4",3,"2",36,"4","4",1,"3","4","6"
"2763",2685,"2","6",2,"2",39,"5","2",0,"4","4","3"
"2764",2686,"4","4",1,"2",25,"2","1",0,"2","7","1"
"2765",2687,"1","4",2,"1",76,"7","3",0,"2","6","4"
"2766",2688,"4","4",4,"2",19,"8","2",1,"4","1","6"
"2767",2689,"2","6",1,"2",42,"2","4",0,"2","6","1"
"2768",2690,"3","3",4,"2",45,"2",NA,1,"2","4","7"
"2769",2691,"2","5",1,"2",24,"8","1",0,"3","6","1"
"2770",2692,"5","4",2,"2",66,"7","3",0,"5","2","4"
"2771",7622,"5","4",2,"2",66,"7","3",0,"5","2","4"
"2772",2693,"4","4",5,"2",49,"2","5",0,"3","4","7"
"2773",2694,"5","4",3,"2",42,"6","1",2,"5","2","8"
"2774",2695,"5","5",2,"1",68,"7","5",0,"5","3","4"
"2775",2696,"2","6",3,"2",43,"2","3",2,"2","6","8"
"2776",2697,"5","4",1,"1",66,"7","2",0,"5","1","2"
"2777",2698,"2","6",5,"2",27,"9","5",3,"1","3","5"
"2778",2699,"2","6",5,"1",51,"2","6",3,"1","8","6"
"2779",9425,"2","6",5,"1",51,"2","6",3,"1","8","6"
"2780",8904,"2","6",5,"1",51,"2","6",3,"1","8","6"
"2781",2700,"4","4",2,"1",78,"7","3",0,"5","2","4"
"2782",7623,"4","4",2,"1",78,"7","3",0,"5","2","4"
"2783",2701,"1","8",4,"1",44,"2","5",0,"2","4","8"
"2784",2702,"4","4",1,"1",48,"2","5",0,"1","8","2"
"2785",7624,"5","3",2,"2",67,"1",NA,0,"2","4","4"
"2786",9426,"5","3",2,"2",67,"1",NA,0,"2","4","4"
"2787",2704,"5","4",1,"2",63,"2","2",0,"4","2","2"
"2788",2705,"2","6",3,"2",25,"8",NA,0,"1","7","7"
"2789",2706,"5","6",2,"2",73,"9","3",0,"4","6","4"
"2790",2707,"2","5",2,"2",29,"8","4",0,"1","8","3"
"2791",2709,"5","5",3,"2",33,"2",NA,1,"3","6","5"
"2792",2710,"2","3",1,"2",37,"9","1",0,"5","4","1"
"2793",2711,"4","4",3,"2",55,"2",NA,0,"3","4","7"
"2794",8905,"2","5",3,"2",47,"2",NA,1,"2","2","6"
"2795",2712,"2","5",3,"2",47,"2",NA,1,"2","2","6"
"2796",7626,"2","5",3,"2",47,"2",NA,1,"2","2","6"
"2797",2713,"4","6",2,"1",53,"3","4",0,"2","7","4"
"2798",2714,"5","4",3,"2",36,"2","3",2,"2","7","8"
"2799",2715,"4","4",3,"2",33,"2","6",1,"1","8","5"
"2800",2716,"3","5",4,"2",41,"2","2",2,"2","4","8"
"2801",2717,"2","6",4,"1",45,"5",NA,2,"5","2","6"
"2802",2718,"5","4",4,"2",53,"2","4",0,"1","8","7"
"2803",2719,"4","6",2,"2",65,"2","5",0,"3","4","4"
"2804",2720,"2","5",3,"1",32,"3","5",1,"1","7","5"
"2805",2721,"4","4",2,"2",34,"4","4",0,"3","8","3"
"2806",2722,"1","5",1,"2",38,"3","4",0,"1","8","1"
"2807",2723,"4","6",2,"1",57,"2","5",0,"3","4","4"
"2808",2724,"5","6",4,"2",35,"2",NA,2,"1","8","8"
"2809",2725,"2","6",2,"2",33,"2","5",0,"2","7","3"
"2810",2726,"2","4",2,"1",79,"7","3",0,"5","3","4"
"2811",2727,"2","4",4,"2",32,"2","4",2,"3","3","5"
"2812",2729,"2","5",3,"1",52,"2",NA,0,"4","2","7"
"2813",2730,"5","6",4,"1",53,"2","6",1,"3","4","6"
"2814",2731,"5","4",2,"1",55,"2","4",0,"3","3","4"
"2815",2732,"2","4",2,"2",65,"9","2",0,"5","2","4"
"2816",9210,"2","4",2,"2",65,"9","2",0,"5","2","4"
"2817",2733,"5","6",2,"1",63,"4","7",0,"3","7","4"
"2818",2734,"4","4",2,"2",55,"1","5",0,"1","8","4"
"2819",2735,"4","4",4,"1",48,"2","5",2,"2","4","6"
"2820",2736,"2","6",1,"2",71,"7","2",0,"2","6","2"
"2821",2737,"2","3",3,"2",30,"2",NA,1,"1","7","5"
"2822",2738,"5","2",4,"1",36,"2","6",2,"1","8","5"
"2823",2739,"2","5",1,"1",28,"8","2",0,"3","6","1"
"2824",2740,"2","4",1,"2",62,"2","7",0,"1","8","2"
"2825",2741,"2","6",3,"2",35,"2","2",2,"2","7","8"
"2826",2742,"3","3",3,"1",34,"2","4",1,"2","6","8"
"2827",2743,"4","6",8,"1",38,"2","5",3,"2","4","5"
"2828",2744,"4","4",1,"2",36,"2","3",0,"1","6","1"
"2829",2745,"5","3",4,"2",30,"2","3",2,"1","8","5"
"2830",2746,"5","4",1,"1",36,"2","5",0,"2","7","1"
"2831",2747,"3","6",1,"2",46,"9","1",0,"4","5","2"
"2832",2748,"2","3",4,"2",41,"2","6",2,"2","7","6"
"2833",2749,"4","6",1,"2",32,"2","4",0,"1",NA,"1"
"2834",2750,"5","6",2,"1",44,"2","7",0,"1",NA,"3"
"2835",9567,"5","6",4,"2",33,"2",NA,2,"2","7","5"
"2836",9667,"5","6",4,"2",33,"2",NA,2,"2","7","5"
"2837",9597,"5","6",4,"2",33,"2",NA,2,"2","7","5"
"2838",2751,"2","4",3,"2",29,"8",NA,0,"5","7","7"
"2839",2752,"5","4",2,"2",41,"2",NA,0,"2","5","3"
"2840",7627,"3","6",2,"1",59,"5",NA,0,"5","2","4"
"2841",2753,"3","5",2,"1",46,"2","7",0,"1","5","3"
"2842",2754,"3","3",2,"1",51,"2","3",0,"3","4","4"
"2843",2755,"1","8",4,"1",51,"2","6",2,"2","7","6"
"2844",9598,"2","6",1,"2",78,"7","2",0,"2","6","2"
"2845",9599,"3","4",1,"2",78,"7","2",0,"5","3","2"
"2846",2756,"2","4",4,"2",29,"2","4",2,"3","3","5"
"2847",2757,"5","4",3,"2",59,"2",NA,0,"3","3","7"
"2848",2758,"5","4",1,"2",36,"2","2",0,"1","8","1"
"2849",2759,"2","6",3,"1",41,"2","7",1,"1","8","5"
"2850",2760,"3","5",4,"2",39,"2","4",2,"2","4","6"
"2851",2761,"4","3",5,"2",35,"2","3",3,"3","4","6"
"2852",2762,"2","4",3,"2",52,"2","1",1,"3","4","8"
"2853",2763,"3","4",2,"2",67,"7",NA,0,"3","3","4"
"2854",7629,"3","4",2,"2",67,"7",NA,0,"3","3","4"
"2855",2764,"5","4",2,"2",64,"9","2",0,"3","5","4"
"2856",2765,"1","5",2,"2",71,"7","5",0,"2","4","4"
"2857",2766,"5","3",3,"2",48,"2","2",1,"4","4","8"
"2858",7630,"5","3",3,"2",48,"2","2",1,"4","4","8"
"2859",9211,"5","3",3,"2",48,"2","2",1,"4","4","8"
"2860",2767,"2","3",1,"1",40,"2","2",0,"3","4","1"
"2861",2768,"5","6",2,"1",26,"2",NA,0,"1","8","3"
"2862",2769,"1","9",3,"2",28,"8","3",0,"3","7","7"
"2863",2770,"2","4",1,"2",35,"4","1",0,"3","8","1"
"2864",2771,"4","4",2,"1",67,"7","5",0,"2","4","4"
"2865",2772,"1","9",1,"1",59,"2","3",0,"2","5","2"
"2866",9600,"5","4",3,"1",50,"1","6",1,"1","7","6"
"2867",2773,"4","5",1,"2",24,"2","1",0,"2","4","1"
"2868",2774,"4","5",4,"2",32,"9","2",2,"4","4","5"
"2869",2775,"3","6",2,"2",32,"2","7",0,"1","8","3"
"2870",2776,"2","6",3,"2",31,"2","5",1,"2","6","5"
"2871",2777,"5","6",3,"2",35,"2","5",1,"2","5","6"
"2872",2779,"5","4",4,"1",29,"2","7",0,"2","6","7"
"2873",2780,"5","4",2,"2",57,"2",NA,0,"4","2","4"
"2874",2781,"4","4",5,"2",45,"1","5",0,"1","3","7"
"2875",2782,"1","5",1,"2",30,"1","2",0,"1","6","1"
"2876",2783,"5","6",1,"1",28,"2","2",0,"2",NA,"1"
"2877",2784,"1","9",1,"1",45,"1","7",0,"1","7","2"
"2878",9427,"1","9",1,"1",45,"1","7",0,"1","7","2"
"2879",2785,"5","4",4,"1",34,"2",NA,2,"3","4","5"
"2880",2786,"2","4",5,"2",45,"1",NA,1,"1","4","6"
"2881",2787,"3","5",2,"2",34,"1","1",0,"3","4","3"
"2882",2788,"5","6",2,"1",37,"2","5",0,"3","4","3"
"2883",2789,"5","6",1,"2",63,"4","2",0,"4","4","2"
"2884",2790,"4","3",2,"2",75,"7","4",0,"2","6","4"
"2885",2791,"5","6",2,"1",68,"7","4",0,"5","3","4"
"2886",2792,"3","5",2,"1",59,"2","5",0,"3","6","3"
"2887",2793,"5","4",3,"1",53,"2","4",0,"3","4","7"
"2888",2794,"4","5",4,"1",22,"8","4",0,"4","5","7"
"2889",2795,"2","4",3,"1",37,"2","3",1,"3","2","5"
"2890",2796,"2","3",4,"1",63,"1","3",0,"1","5","7"
"2891",2797,"4","6",1,"1",21,"8","1",0,"3",NA,"1"
"2892",2798,"1","8",2,"2",26,"8","3",0,"1",NA,"3"
"2893",2799,"5","3",3,"2",41,"2","4",1,"3","4","6"
"2894",2800,"1","7",2,"1",23,"8","1",0,"3","7","3"
"2895",2801,"5","4",3,"1",20,"8","2",0,"3","2","9"
"2896",2802,"1","7",1,"2",54,"2","1",0,"2","6","2"
"2897",2803,"2","5",2,"1",30,"1","6",0,"2","4","3"
"2898",2804,"2","5",4,"1",36,"2","5",2,"2","5","6"
"2899",2805,"4","5",2,"2",36,"2","6",0,"1","7","3"
"2900",2806,"5","6",4,"1",34,"2","4",2,"2","7","5"
"2901",2807,"4","4",3,"2",26,"8",NA,0,"1","6","7"
"2902",2808,"4","6",2,"1",63,"2","6",0,"3","4","4"
"2903",2809,"1","9",1,"2",38,"2","2",0,"2","3","1"
"2904",2810,"2","4",4,"2",19,"8",NA,0,"1","6","7"
"2905",2812,"1","5",2,"1",29,"3","4",0,"3","4","3"
"2906",2813,"2","5",2,"2",59,"2",NA,0,"2","4","9"
"2907",2814,"2","4",4,"2",20,"8","4",0,"1","5","9"
"2908",2815,"4","5",4,"2",20,"8",NA,1,"1","5","7"
"2909",2816,"5","3",2,"1",66,"7","5",0,"2","6","4"
"2910",2817,"1","7",4,"1",51,"2","7",2,"1","7","6"
"2911",2818,"5","5",1,"2",49,"2","2",0,"2","2","2"
"2912",2819,"4","5",5,"1",18,"8",NA,0,"5","1","7"
"2913",2820,"5","3",1,"1",58,"2","5",0,"3","4","2"
"2914",2821,"4","6",6,"1",18,"8",NA,3,"5",NA,"6"
"2915",2822,"2","5",2,"1",30,"2","4",0,"1","7","3"
"2916",2823,"4","4",1,"2",48,"4","2",0,"3",NA,"2"
"2917",2824,"2","6",1,"1",28,"2","4",0,"1","8","1"
"2918",2825,"2","5",1,"1",27,"2","2",0,"2","4","1"
"2919",2826,"2","4",2,"2",57,"1","4",0,"4","3","4"
"2920",2827,"2","4",3,"2",23,"8",NA,0,"3","4","7"
"2921",2828,"2","3",4,"1",54,"3","5",0,"2","4","7"
"2922",7631,"2","3",4,"1",54,"3","5",0,"2","4","7"
"2923",9213,"2","3",4,"1",54,"3","5",0,"2","4","7"
"2924",8907,"2","3",4,"1",54,"3","5",0,"2","4","7"
"2925",9429,"2","3",4,"1",54,"3","5",0,"2","4","7"
"2926",2829,"2","6",4,"2",34,"2","5",2,"2","8","6"
"2927",2831,"3","4",4,"1",22,"8","6",0,"1",NA,"7"
"2928",2832,"2","4",3,"1",38,"2","4",1,"3","4","6"
"2929",2833,"2","4",4,"1",50,"2","5",1,"4","3","6"
"2930",7633,"1","9",2,"2",58,"3","5",0,"3","4","4"
"2931",2835,"1","9",2,"2",58,"3","5",0,"3","4","4"
"2932",2836,"2","6",1,"2",55,"4","2",0,"4","5","2"
"2933",9518,"4","5",5,"2",48,"1","5",1,"2","7","7"
"2934",9430,"4","5",5,"2",48,"1","5",1,"2","7","7"
"2935",2837,"4","5",5,"2",48,"1","5",1,"2","7","7"
"2936",2838,"5","3",4,"1",33,"2","5",2,"2","4","8"
"2937",7634,"5","3",4,"1",33,"2","5",2,"2","4","8"
"2938",2839,"2","6",1,"1",34,"2","5",0,"1","8","1"
"2939",2840,"1","8",1,"1",39,"2","5",0,"2","6","1"
"2940",2841,"1","5",4,"1",52,"2","4",0,"5","2","7"
"2941",2842,"2","4",2,"2",67,"7","3",0,"4","4","4"
"2942",2843,"1","5",1,"2",28,"8","1",0,"3","6","1"
"2943",2844,"4","5",2,"2",37,"4",NA,0,"4","4","3"
"2944",2845,"3","6",1,"1",51,"2","5",0,"2","7","2"
"2945",9668,"2","6",3,"2",57,"2","6",0,"1",NA,"7"
"2946",2846,"2","6",2,"2",51,"3","4",1,"3","3","8"
"2947",2847,"1","4",3,"2",31,"2","4",1,"3","5","8"
"2948",2848,"5","6",3,"2",27,"2","4",0,"2","7","7"
"2949",2849,"2","5",1,"2",36,"2","4",0,"2",NA,"1"
"2950",2850,"3","5",3,"2",34,"2","5",1,"4","4","5"
"2951",2851,"2","6",1,"2",60,"2","2",0,"3","4","2"
"2952",2852,"4","6",4,"2",32,"2","5",2,"2","5","5"
"2953",2853,"5","4",2,"2",56,"4","4",0,"5","2","4"
"2954",7635,"5","4",2,"2",56,"4","4",0,"5","2","4"
"2955",2854,"2","6",1,"2",29,"2","5",0,"1",NA,"1"
"2956",2855,"3","6",2,"2",24,"8",NA,0,"1","6","3"
"2957",2856,"4","4",4,"1",30,"2",NA,0,"3",NA,"7"
"2958",2857,"2","6",1,"2",26,"8","1",0,"3","7","1"
"2959",9670,"1","8",2,"2",56,"2",NA,0,"5",NA,"3"
"2960",2858,"4","6",2,"2",75,"7","2",0,"5","4","4"
"2961",2859,"5","5",1,"2",59,"7","2",0,"4","4","2"
"2962",2860,"2","6",3,"2",41,"2","4",1,"3","4","6"
"2963",2861,"2","4",3,"2",23,"8",NA,0,"2","6","9"
"2964",2862,"2","4",4,"1",23,"8",NA,0,"3","5","7"
"2965",2863,"1","5",4,"2",46,"2","7",2,"1","8","8"
"2966",2864,"4","6",3,"2",21,"8","1",0,"3","6","7"
"2967",2865,"3","4",5,"1",33,"1",NA,0,"3","4","8"
"2968",2866,"4","6",3,"1",32,"1","4",1,"1","3","5"
"2969",2867,"5","5",2,"2",63,"9",NA,0,"5","3","4"
"2970",7636,"5","5",2,"2",63,"9",NA,0,"5","3","4"
"2971",2868,"1","8",3,"2",24,"2",NA,0,"4","4","9"
"2972",9601,"5","6",4,"1",54,"1","3",2,"1","6","6"
"2973",9671,"5","6",4,"1",54,"1","3",2,"1","6","6"
"2974",2869,"1","5",4,"2",57,"4","3",0,"5","3","9"
"2975",9214,"1","5",4,"2",57,"4","3",0,"5","3","9"
"2976",2870,"3","6",1,"2",58,"5","2",0,"4","4","2"
"2977",2871,"4","4",5,"2",53,"2",NA,0,"4","3","7"
"2978",2872,"5","5",2,"2",45,"2","2",0,"2","3","4"
"2979",2873,"2","4",1,"2",30,"8","1",0,"3","7","1"
"2980",2874,"4","4",1,"2",51,"3","3",0,"2","4","2"
"2981",2875,"4","4",2,"2",69,"7","3",0,"5","2","4"
"2982",2876,"5","4",4,"1",26,"8","5",0,"1",NA,"9"
"2983",2877,"5","5",2,"2",26,"2","4",0,"2","4","3"
"2984",2878,"2","5",1,"2",64,"4","1",0,"3","7","2"
"2985",2879,"2","4",2,"1",55,"4",NA,0,"3","2","4"
"2986",2880,"5","6",2,"1",27,"2","4",0,"2",NA,"3"
"2987",2881,"4","4",2,"1",37,"2","5",0,"3","6","3"
"2988",2882,"5","4",3,"1",50,"2","2",1,"3","4","8"
"2989",8908,"5","4",3,"1",50,"2","2",1,"3","4","8"
"2990",9215,"5","4",3,"1",50,"2","2",1,"3","4","8"
"2991",7637,"5","4",3,"1",50,"2","2",1,"3","4","8"
"2992",2883,"4","4",2,"1",25,"8","2",0,"3","6","3"
"2993",2884,"2","5",3,"1",22,"2","5",0,"3","6","7"
"2994",2885,"1","8",4,"1",18,"8",NA,1,"3","1","6"
"2995",2886,"4","6",3,"1",32,"2","2",0,"3","6","7"
"2996",2887,"1","7",1,"1",34,"2","3",0,"2","5","1"
"2997",2888,"1","8",3,"1",20,"8","1",1,"3","3","8"
"2998",2889,"4","4",1,"1",45,"1","2",0,"1","4","2"
"2999",2890,"5","5",4,"1",22,"8","4",1,"4","6","7"
"3000",2891,"2","5",1,"1",24,"8",NA,0,"5","2","1"
"3001",2892,"4","4",1,"1",35,"2","3",0,"3","4","1"
"3002",2893,"5","4",2,"1",28,"2","5",0,"2","7","3"
"3003",2894,"2","5",2,"2",66,"7",NA,0,"3","2","4"
"3004",2895,"5","6",2,"1",70,"7","5",0,"5","3","4"
"3005",2896,"2","4",3,"2",41,"5","4",2,"4","5","8"
"3006",2897,"4","4",2,"2",68,"7","3",0,"5","3","4"
"3007",2898,"4","3",2,"1",65,"7","5",0,"3","5","4"
"3008",2899,"4","6",2,"1",49,"3","5",0,"2","7","4"
"3009",2900,"5","4",4,"1",53,"2","5",1,"2","4","7"
"3010",2901,"4","4",4,"2",54,"2",NA,0,"1","4","7"
"3011",8909,"4","4",4,"2",54,"2",NA,0,"1","4","7"
"3012",2902,"4","3",4,"2",41,"2","4",1,"1","6","6"
"3013",2903,"4","6",1,"1",44,"2","4",0,"1","8","1"
"3014",2904,"2","4",3,"1",51,"2","6",0,"3","4","7"
"3015",2905,"4","4",4,"2",48,"1","6",2,"1","8","6"
"3016",2906,"4","6",2,"2",73,"7","7",0,"1","8","4"
"3017",2907,"2","4",1,"2",49,"1",NA,0,"2","2","2"
"3018",2908,"5","5",2,"1",66,"5","5",0,"3","7","4"
"3019",2909,"3","6",3,"1",57,"1","7",0,"1","8","7"
"3020",2910,"1","4",2,"1",71,"7","5",0,"2","6","4"
"3021",2911,"4","6",2,"2",59,"2","4",0,"1","3","4"
"3022",2912,"3","4",4,"2",47,"2","3",0,"1","4","7"
"3023",2913,"2","5",2,"1",70,"7","5",0,"2","6","4"
"3024",2914,"5","2",2,"1",57,"2","5",0,"3","3","4"
"3025",2915,"2","5",5,"2",49,"2","4",3,"1","5","6"
"3026",2916,"5","4",4,"1",48,"2","5",2,"2","4","6"
"3027",2917,"4","5",2,"2",31,"2","6",0,"1","8","3"
"3028",2918,"1","9",1,"1",70,"7","3",0,"4","4","2"
"3029",2919,"3","3",2,"2",30,"2","5",0,"1","8","3"
"3030",2920,"5","6",1,"2",30,"2","2",0,"3","2","1"
"3031",2921,"3","3",2,"1",53,"2","4",1,"3","4","9"
"3032",2922,"4","4",2,"2",57,"2","3",0,"2","6","4"
"3033",2923,"3","5",2,"2",46,"3","5",0,"3","4","4"
